Age,CustFor,Education,Marital_Status,Child,Income,Recency,Wine,Fruit,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,TotMnt,TotPurch,TotCmp,Cluster
66,910,PhD,Alone,3,48767.0,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,63,9,0,4
38,1063,Master,Partner,1,38702.0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,109,9,0,1
52,886,Graduate,Partner,0,82224.0,83,307,26,360,138,31,40,1,6,9,5,3,1,0,0,0,0,0,0,902,21,1,2
64,1144,Graduate,Partner,0,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0,1574,20,1,2
41,933,Master,Partner,1,17003.0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,38,9,0,1
21,843,Graduate,Alone,0,71163.0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,960,24,0,2
46,1018,Graduate,Alone,1,33697.0,34,4,3,7,0,3,11,1,1,0,2,7,0,0,1,0,0,0,0,28,4,1,1
62,882,Master,Partner,0,63564.0,0,769,80,252,15,34,65,1,10,10,7,6,0,0,1,0,0,0,1,1215,28,1,3
44,911,PhD,Partner,0,83443.0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,1497,22,0,2
58,1000,PhD,Partner,1,51518.0,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,449,17,0,4
41,917,Graduate,Alone,1,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1064,24,0,2
47,1217,Graduate,Partner,0,80952.0,20,778,178,689,41,27,44,1,8,5,11,8,1,0,0,1,1,0,1,1757,25,3,2
37,789,Graduate,Partner,0,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,21,0,2
38,1236,Master,Partner,0,63855.0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,1006,24,0,2
44,1418,PhD,Partner,1,62220.0,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1226,23,0,3
52,1014,Graduate,Partner,1,58512.0,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1171,20,0,3
37,1202,Master,Partner,1,40662.0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,92,8,0,1
57,815,PhD,Partner,1,38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,99,8,0,4
35,1000,Master,Partner,1,35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,66,8,0,1
49,797,Graduate,Alone,2,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,564,19,0,4
28,975,Master,Partner,0,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,1427,21,0,2
38,1146,PhD,Alone,1,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,0,0,1,0,0,0,1,86,6,1,1
64,769,Graduate,Alone,0,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,19,0,3
61,1159,Graduate,Partner,1,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,242,12,0,4
39,1387,Graduate,Partner,0,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,1869,17,0,2
29,1393,Graduate,Partner,0,67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,1364,29,0,2
51,1032,Master,Partner,1,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,183,8,0,4
60,1130,Master,Partner,1,62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,450,18,0,3
37,1092,Graduate,Partner,1,72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,758,21,0,3
65,930,PhD,Partner,0,78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1507,20,0,2
51,1162,Graduate,Alone,2,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,654,25,0,3
44,1173,Graduate,Partner,2,33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,81,9,0,1
59,1299,PhD,Partner,1,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,137,1,0,1
63,1211,Graduate,Partner,2,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,16,4,0,4
51,1034,PhD,Alone,1,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,93,8,0,4
58,885,PhD,Partner,0,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1158,18,0,3
61,924,Master,Alone,2,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,43,6,0,4
45,1021,Graduate,Alone,1,72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1525,22,0,2
42,816,PhD,Alone,0,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,1230,19,0,2
40,807,Graduate,Partner,2,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,29,6,0,4
46,780,Graduate,Alone,1,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,5,0,4
44,833,Graduate,Partner,1,30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,24,4,0,4
44,1107,Graduate,Partner,1,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,38,5,0,1
30,1339,Basic,Partner,1,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,7,0,1
56,865,Master,Partner,2,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,47,12,0,4
48,1274,PhD,Alone,1,42564.0,28,324,48,186,39,18,198,6,6,8,4,7,0,0,1,0,0,0,1,813,24,1,3
38,762,Master,Partner,1,43783.0,22,327,9,125,25,4,139,6,7,1,8,7,0,0,1,0,0,0,0,629,22,1,4
40,1390,Graduate,Alone,1,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,377,17,0,1
71,1261,Master,Partner,0,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,1612,14,0,2
59,1330,PhD,Partner,0,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,1,0,0,1,1,0,1,729,17,3,3
66,1076,Graduate,Alone,0,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,0,0,1,0,0,0,0,50,6,1,4
38,974,Graduate,Partner,2,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,270,15,0,4
55,1181,Graduate,Alone,1,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,177,9,0,4
54,1256,Master,Alone,0,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,0,0,1,0,0,0,315,13,1,1
62,732,PhD,Partner,1,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,767,23,0,3
51,1345,Master,Alone,1,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1071,26,0,3
43,1215,Graduate,Partner,0,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,1580,24,0,2
48,928,Graduate,Partner,1,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,60,10,0,4
46,929,Master,Partner,1,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,573,21,0,4
60,1191,Graduate,Alone,2,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,41,5,0,4
65,1257,Graduate,Partner,2,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,170,10,0,4
72,967,PhD,Alone,0,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,1167,28,0,2
58,1180,Graduate,Partner,0,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,1,1,0,1,0,0,1,1526,25,3,2
40,968,Master,Partner,2,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,458,21,0,4
45,829,Master,Partner,1,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,63,6,0,4
59,982,Graduate,Partner,1,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,405,17,0,4
44,1195,Graduate,Partner,2,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,0,0,1,0,0,0,1027,20,1,3
44,1180,Graduate,Alone,1,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1478,22,0,2
35,987,Graduate,Partner,0,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,72,5,0,1
44,1166,Graduate,Alone,1,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,7,0,1
41,760,Graduate,Alone,0,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,726,16,0,2
61,1241,Master,Partner,1,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,860,27,0,3
30,949,PhD,Partner,0,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1497,22,0,2
46,779,PhD,Partner,1,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,495,18,0,4
40,840,Graduate,Partner,2,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,20,4,0,4
62,1313,Graduate,Alone,0,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,570,19,0,3
44,823,Graduate,Partner,1,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,21,0,4
38,1032,Master,Partner,1,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,55,7,0,1
36,1151,PhD,Alone,0,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,1,0,1,1808,18,2,2
44,1056,Graduate,Partner,1,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,55,7,0,1
55,745,Graduate,Alone,0,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,0,0,0,0,1,577,18,1,4
53,1168,Graduate,Partner,0,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,162,8,0,1
57,1134,Graduate,Partner,1,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,1,1,0,1,1,0,1,1957,20,4,3
57,1170,Master,Alone,1,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1576,24,0,2
62,1149,Graduate,Partner,3,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,0,1,1,0,0,1616,17,2,3
54,1264,Graduate,Alone,3,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,36,6,0,4
58,1145,PhD,Alone,1,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1482,22,0,3
32,851,Graduate,Partner,1,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,22,5,0,1
40,950,PhD,Alone,2,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,63,6,0,4
24,1388,Graduate,Alone,0,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,680,18,0,1
49,1151,PhD,Partner,2,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,542,20,0,4
36,1001,Master,Partner,1,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,50,7,0,1
49,1231,Graduate,Partner,2,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,39,6,0,4
60,1188,Graduate,Partner,1,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1043,28,0,2
44,1161,Master,Alone,1,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,385,14,0,1
36,1375,Graduate,Alone,0,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,1633,27,0,2
36,1093,Master,Alone,1,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,46,5,0,1
39,831,Graduate,Alone,1,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,0,0,1,0,0,0,0,761,20,1,3
66,1059,Graduate,Partner,2,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,9,0,4
42,1308,Graduate,Partner,1,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,290,14,0,1
28,779,Graduate,Alone,1,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,89,11,0,1
35,1327,Graduate,Partner,1,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,70,11,0,1
56,1068,Master,Partner,0,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,1066,17,0,2
46,898,Graduate,Partner,0,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,0,1,1,0,1,0,1,2009,19,3,2
25,1369,Master,Alone,0,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,1345,19,0,2
60,1283,Master,Alone,1,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,764,23,0,3
53,980,Graduate,Alone,1,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,195,11,0,4
36,1146,Graduate,Partner,2,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,53,11,0,1
42,1112,Graduate,Alone,1,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,368,13,0,1
62,900,PhD,Partner,1,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,544,20,0,4
59,1331,Master,Partner,0,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,1,0,0,0,0,1853,25,2,2
50,765,PhD,Partner,2,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,0,0,1,0,0,0,0,35,6,1,4
42,835,PhD,Partner,1,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,1,0,0,1,0,0,1,446,18,2,4
37,1185,Graduate,Alone,1,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,31,0,2
43,848,Master,Partner,1,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,5,0,4
31,1226,Graduate,Partner,2,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,727,22,0,3
50,1364,Graduate,Partner,2,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,40,6,0,1
27,1151,Master,Partner,0,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,0,0,1,0,0,1062,26,1,2
47,885,Graduate,Partner,1,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,40,7,0,4
47,865,Master,Partner,2,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,292,17,0,4
29,1267,Graduate,Partner,0,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,15,4,0,1
27,1364,Master,Partner,1,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,341,17,0,1
41,925,Master,Alone,1,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,369,13,0,1
43,1114,PhD,Partner,1,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,401,17,0,4
50,1191,Master,Alone,1,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,393,17,0,4
30,1009,Master,Alone,2,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,10,4,0,1
38,1150,Graduate,Partner,1,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,486,16,0,3
37,1351,Graduate,Partner,1,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,69,7,0,1
33,1005,PhD,Partner,0,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,1,0,0,0,1727,17,2,3
57,905,Graduate,Alone,1,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,0,0,1,0,0,0,995,16,1,3
40,749,Graduate,Partner,1,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,45,10,0,4
35,817,Master,Alone,2,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,182,12,0,4
38,997,Master,Partner,1,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,989,23,0,3
63,1016,Graduate,Partner,0,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,0,1,0,0,1677,18,3,2
45,1095,Master,Alone,2,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,595,23,0,4
33,1231,Graduate,Partner,1,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,9,0,1
60,816,Master,Alone,0,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,1226,28,0,2
38,1259,Master,Partner,1,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,128,11,0,1
44,870,Graduate,Alone,1,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,0,0,1,0,0,0,1,86,9,1,4
41,1352,Graduate,Partner,1,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,68,7,0,1
41,1072,Graduate,Alone,2,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,16,4,0,1
35,741,Master,Partner,2,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,55,7,0,4
44,1386,PhD,Alone,0,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,2114,22,0,2
46,1093,PhD,Partner,0,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,2018,19,0,2
63,1311,PhD,Alone,3,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,263,15,0,4
57,931,Graduate,Partner,2,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,7,0,4
54,1185,Graduate,Partner,2,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,564,24,0,3
38,926,Master,Alone,0,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,1281,20,0,2
43,1236,Graduate,Partner,1,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,0,0,1,0,0,0,0,83,7,1,1
51,1390,Master,Alone,2,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,353,18,0,3
33,897,Graduate,Partner,0,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,1003,25,0,2
25,791,Basic,Alone,1,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,14,4,0,1
73,1244,PhD,Alone,0,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,0,0,1,0,0,0,1,902,24,1,3
44,1295,PhD,Alone,1,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,1139,25,0,3
60,1057,Graduate,Partner,1,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,797,20,0,3
58,888,Graduate,Alone,1,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,1638,25,0,2
42,1053,PhD,Partner,1,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,401,17,0,1
30,981,Graduate,Alone,1,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,84,11,0,1
58,1239,Graduate,Partner,0,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,928,18,0,2
46,1048,Graduate,Alone,1,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,203,11,0,4
49,1081,Graduate,Partner,0,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,858,16,0,2
43,938,Graduate,Partner,0,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,409,13,0,3
47,1193,Graduate,Partner,3,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,282,16,0,4
39,812,Graduate,Alone,0,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,1423,18,0,2
55,951,Graduate,Alone,0,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,1,0,0,0,0,0,1,1449,18,1,2
45,940,Graduate,Alone,1,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,28,4,0,4
42,907,Graduate,Partner,1,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,67,6,0,4
30,842,PhD,Partner,0,45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,199,10,0,1
50,1096,PhD,Alone,0,78420.0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,1453,22,0,2
24,965,Graduate,Partner,0,75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,1253,19,0,2
53,1251,PhD,Alone,1,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,1198,31,0,3
44,1081,Master,Partner,1,35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,178,10,0,1
22,1304,Graduate,Alone,0,95529.0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,0,0,1,0,1,1990,18,1,2
62,1145,Graduate,Partner,0,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,14,0,2
56,916,Master,Partner,0,73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,1001,15,0,3
34,1057,PhD,Partner,0,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,0,1,1,0,1,1919,20,2,2
62,955,Master,Alone,1,42607.0,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,350,14,0,4
62,1138,PhD,Alone,0,74637.0,73,960,64,464,146,0,16,1,6,9,9,3,1,0,0,0,0,0,0,1650,25,1,2
61,808,PhD,Partner,2,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,1,1,0,0,0,0,46,5,2,4
23,1169,Graduate,Alone,0,72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,1228,19,0,2
47,1252,Master,Alone,1,39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,95,7,0,1
68,787,PhD,Partner,2,34469.0,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,62,9,0,4
30,773,Graduate,Partner,1,83033.0,82,812,99,431,237,149,33,1,11,4,10,5,1,0,0,0,0,0,0,1761,26,1,2
37,1398,Master,Partner,0,24401.0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,467,16,0,1
38,870,Graduate,Partner,0,77583.0,93,372,23,384,250,12,108,1,4,5,9,2,1,0,0,0,0,0,0,1149,19,1,2
34,912,Master,Alone,0,74116.0,53,871,111,704,145,55,166,1,4,4,10,2,0,0,0,1,0,0,0,2052,19,1,2
23,787,Graduate,Alone,0,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,16,0,2
40,955,PhD,Partner,1,68397.0,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,1416,21,0,3
42,813,PhD,Partner,0,79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,1113,20,0,2
27,870,Graduate,Alone,1,46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,125,7,0,1
65,1417,PhD,Alone,1,64950.0,29,819,0,72,12,0,63,2,11,2,10,7,0,0,0,1,0,0,0,966,25,1,3
27,1285,Basic,Partner,1,25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,32,5,0,1
64,769,Graduate,Alone,0,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,833,19,0,3
45,766,PhD,Partner,1,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,46,8,0,4
45,979,Graduate,Partner,0,71796.0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,960,17,0,2
46,1134,PhD,Partner,1,67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,1,0,0,0,0,0,0,1829,30,1,3
45,1081,Graduate,Alone,1,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,779,26,0,3
41,1055,PhD,Alone,1,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,811,23,0,3
64,1115,Master,Alone,2,64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,1120,22,0,3
54,1075,PhD,Partner,1,56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,725,20,0,3
33,1128,Graduate,Alone,0,82025.0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,0,0,1,0,1,1187,12,1,2
63,1213,Graduate,Partner,0,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,1,1,0,1,2302,18,3,2
30,1285,Basic,Alone,0,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,66,9,0,1
29,1367,PhD,Partner,0,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,0,1,1,0,0,1250,19,2,3
34,864,Master,Partner,1,57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,683,20,0,3
37,1003,Graduate,Alone,2,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,305,13,0,4
39,936,Graduate,Partner,1,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,50,6,0,1
41,1367,Master,Alone,1,67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,995,16,0,3
